n,beta_0.0,beta_0.2,beta_0.4,beta_0.6,beta_0.8
2699,0.6473974574238257,0.713190089449766,0.778288199879993,0.8434402752595102,0.9095601613975911
2700,0.6476373230990475,0.7133899132909892,0.7784484197682854,0.8435604467779138,0.9096388799989945
2701,0.6478771887742694,0.7135897124261757,0.7786086262614526,0.8436806147293597,0.9097175730307723
2702,0.6481170544494912,0.7137894981954519,0.7787688188398716,0.8438007776547556,0.9097962543134743
2703,0.648356920124713,0.7139892839365508,0.7789289820815208,0.843920825882784,0.9098749225438812
2704,0.6485967857999348,0.7141890576246465,0.7790891248547919,0.8440408496325261,0.9099535762453824
2705,0.6488366514751567,0.7143888190558368,0.7792492172742265,0.8441608706070532,0.9100322029690731
2706,0.6490765171503785,0.7145885743824949,0.779409307291932,0.8442808674808667,0.9101107739186397
2707,0.6493163828256003,0.7147883171857968,0.7795693678563956,0.8444008624579827,0.9101893398711575
2708,0.6495562485008222,0.7149880490813877,0.7797293942312457,0.8445208564490747,0.9102677905093675
2709,0.649796114176044,0.7151877801918921,0.7798894141603397,0.844640836629048,0.9103462355849289
2710,0.6500359798512658,0.7153875070830183,0.7800494000907466,0.8447608016909822,0.9104246647946821
2711,0.6502758455264877,0.7155872299498194,0.7802093821622003,0.8448807649590745,0.9105030781439347
2712,0.6505157112017095,0.7157869512378028,0.7803693642122296,0.8450006737135882,0.9105814610368075
2713,0.6507555768769313,0.7159866693670365,0.7805293250946768,0.845120571938971,0.9106597868790148
2714,0.6509954425521531,0.7161863852358918,0.7806892607347486,0.8452404577571975,0.910738091797122
2715,0.651235308227375,0.7163860915632284,0.7808491858583751,0.845360337505878,0.9108163541428973
2716,0.6514751739025968,0.7165857962123328,0.7810090807976777,0.845480203134779,0.9108946125422163
2717,0.6517150395778186,0.7167854965433835,0.7811689733144476,0.845600021517546,0.9109728503863059
2718,0.6519549052530405,0.7169851931578929,0.7813288569119446,0.8457198163091819,0.9110510241415102
2719,0.6521947709282623,0.7171848873730615,0.7814887282967963,0.845839597103581,0.9111291783252379
2720,0.6524346366034841,0.7173845740339544,0.7816485943540032,0.8459593363043828,0.9112073303291013
2721,0.6526745022787059,0.7175842488153639,0.7818084544034551,0.8460790715296485,0.9112854821864977
2722,0.6529143679539278,0.7177839062227298,0.7819683100760291,0.8461987770642427,0.9113636278101703
2723,0.6531542336291496,0.7179835611375611,0.7821281641178294,0.8463184070626043,0.9114417012546422
2724,0.6533940993043714,0.7181832125039785,0.782288008316384,0.8464379904908222,0.9115197746511262
2725,0.6536339649795933,0.7183828300331191,0.7824478465500481,0.8465575519518076,0.9115978374907183
2726,0.6538738306548151,0.7185824384633702,0.7826076526269173,0.8466770996210072,0.9116758872898552
2727,0.6541136963300369,0.7187820444545694,0.7827674455960434,0.8467966158000966,0.9117539312265743
2728,0.6543535620052587,0.7189816446042571,0.782927196571295,0.8469161276896419,0.9118318672242194
2729,0.6545934276804806,0.7191812373269898,0.7830869217064859,0.847035633768445,0.9119097850901499
2730,0.6548332933557024,0.7193808195123894,0.7832466455332089,0.847155108652734,0.9119876965675245
2731,0.6550731590309242,0.7195804001447488,0.7834063280236704,0.8472745809404841,0.9120655984388762
2732,0.655313024706146,0.7197799751482927,0.783565980821062,0.8473940323607464,0.9121434771400305
2733,0.6555528903813679,0.719979545379527,0.7837256320648246,0.8475134828808435,0.9122213233018501
2734,0.6557927560565897,0.7201791114873416,0.7838852581496414,0.8476328878344505,0.9122991199241952
2735,0.6560326217318115,0.7203786775276911,0.784044880932529,0.8477522880986318,0.9123769024678693
2736,0.6562724874070334,0.7205782387169507,0.7842044904640012,0.8478716674670763,0.9124546404543344
2737,0.6565123530822552,0.7207777982476844,0.7843640934690017,0.8479910020217761,0.912532338858913
2738,0.656752218757477,0.7209773492299113,0.7845236943024805,0.8481103180032517,0.9126099197252311
2739,0.6569920844326989,0.7211768964744446,0.7846832769328926,0.8482296330740773,0.912687495717127
2740,0.6572319501079207,0.7213764307898314,0.7848428465492832,0.8483489447519419,0.9127649907882418
2741,0.6574718157831425,0.721575963941448,0.7850023583600836,0.8484682447436276,0.9128424608946452
2742,0.6577116814583643,0.7217754911007855,0.7851618074219078,0.8485875205224334,0.9129199297494263
2743,0.6579515471335862,0.7219750101755292,0.7853212461683529,0.8487067609960753,0.9129973614100031
2744,0.658191412808808,0.7221745267752627,0.7854806828005757,0.8488259443406668,0.9130747842657917
2745,0.6584312784840298,0.7223740334182299,0.7856401190501923,0.8489451230030498,0.9131521820710398
2746,0.6586711441592517,0.7225735324020586,0.7857995445876648,0.849064262522513,0.9132295407073041
2747,0.6589110098344735,0.7227730308437469,0.785958961194973,0.8491833822050919,0.9133068768397175
2748,0.6591508755096953,0.72297252543035,0.7861183610223218,0.84930247190283,0.9133840965456919
2749,0.6593907411849171,0.7231720199911402,0.7862777593089301,0.8494215399423753,0.9134612869252469
2750,0.659630606860139,0.7233715145267775,0.7864371455092746,0.8495405535980391,0.9135384717814231
2751,0.6598704725353608,0.7235710074859145,0.7865965256768834,0.8496595548596649,0.913615654778766
2752,0.6601103382105826,0.7237704843707699,0.7867559018029425,0.8497785512613365,0.9136928304457757
2753,0.6603502038858045,0.7239699448554879,0.786915275032809,0.8498974758636662,0.9137700014092768
2754,0.6605900695610263,0.7241693921326745,0.7870746470079437,0.8500163887294099,0.9138471672102956
2755,0.6608299352362481,0.7243688377887911,0.7872340059802136,0.850135259549196,0.9139243062008837
2756,0.6610698009114699,0.7245682801987221,0.7873933576123087,0.8502541086971532,0.9140014251527712
2757,0.6613096665866918,0.7247677164524019,0.7875527008128058,0.8503729270704192,0.914078513284809
2758,0.6615495322619136,0.7249671405883521,0.7877120230172102,0.8504916871099593,0.9141555600924319
2759,0.6617893979371354,0.7251665536374452,0.7878713219449137,0.8506104427643881,0.9142326030230675
2760,0.6620292636123573,0.7253659487737132,0.7880306153519188,0.8507291825826226,0.9143096192234279
2761,0.6622691292875791,0.7255653363678497,0.7881898970025679,0.8508479148329477,0.9143866300798513
2762,0.6625089949628009,0.72576471947483,0.7883491596193544,0.8509666467157926,0.9144636330612858
2763,0.6627488606380227,0.725964097355768,0.7885083832506006,0.8510853759124298,0.9145406343287263
2764,0.6629887263132446,0.7261634456591937,0.7886675964988995,0.8512041044178523,0.9146176230291406
2765,0.6632285919884664,0.726362783124643,0.7888268085968222,0.8513228159934587,0.9146946105873147
2766,0.6634684576636882,0.7265621205793568,0.7889860024813969,0.8514414984835418,0.9147715805563682
2767,0.6637083233389101,0.7267614549367266,0.7891451914916144,0.8515601775576586,0.9148485242351313
2768,0.6639481890141319,0.7269607862337503,0.7893043431020956,0.8516788530356255,0.9149254434479207
2769,0.6641880546893537,0.7271601034110179,0.7894634707778686,0.8517975225405588,0.915002345119087
2770,0.6644279203645755,0.7273594197279738,0.7896225763790612,0.8519161469734156,0.9150792000558812
2771,0.6646677860397974,0.7275587244947302,0.7897816766982101,0.8520347187317178,0.915155972865646
2772,0.6649076517150192,0.7277580222030852,0.7899407677537859,0.8521532863073983,0.9152327432741669
2773,0.665147517390241,0.727957317346381,0.7900998516364589,0.8522718023474937,0.9153095055307058
2774,0.6653873830654629,0.7281566096713402,0.7902589319388023,0.8523902997111471,0.9153862647420735
2775,0.6656272487406847,0.7283558985590071,0.7904180039890449,0.8525087831408016,0.9154630237830501
2776,0.6658671144159065,0.7285551803898825,0.7905770730468193,0.8526272590811753,0.9155397809516521
2777,0.6661069800911283,0.7287544545050305,0.7907361372987565,0.852745706153476,0.9156165306959687
2778,0.6663468457663502,0.7289537125442811,0.790895194863174,0.852864128402046,0.9156932388482524
2779,0.666586711441572,0.7291529689097347,0.7910542474442013,0.8529825470406267,0.9157698849479186
2780,0.6668265771167938,0.7293522202008551,0.7912132731383482,0.8531009590516051,0.9158464926650937
2781,0.6670664427920157,0.7295514654033458,0.7913722901579093,0.8532193631633866,0.9159230920408999
2782,0.6673063084672375,0.7297507099479594,0.7915312954410726,0.8533377571209483,0.9159996186482402
2783,0.6675461741424593,0.7299499530257164,0.7916902983327558,0.853456127424888,0.9160761191707659
2784,0.6677860398176811,0.7301491837910375,0.7918492779842996,0.8535744827172203,0.9161526186679654
2785,0.668025905492903,0.7303484041929306,0.7920082270343889,0.8536928365493006,0.9162291051340001
2786,0.6682657711681248,0.7305476214147759,0.7921671758390161,0.8538111893220209,0.9163055739520768
2787,0.6685056368433466,0.7307468184792741,0.7923260943087183,0.8539295207164118,0.9163819546634554
2788,0.6687455025185685,0.7309460098093857,0.7924849831817251,0.8540478505783864,0.9164583320467854
2789,0.6689853681937903,0.7311451864049436,0.7926438609815853,0.854166171763314,0.9165346580280531
2790,0.6692252338690121,0.7313443606576736,0.7928027382379101,0.85428448628634,0.9166109461363193
2791,0.6694650995442339,0.731543529074697,0.7929616090913415,0.8544027733005243,0.916687150056239
2792,0.6697049652194558,0.7317426881313439,0.7931204769713075,0.8545210432288594,0.9167632985125406
2793,0.6699448308946776,0.7319418300383324,0.7932793441109173,0.8546393130549866,0.9168394412918556
2794,0.6701846965698994,0.7321409676757366,0.7934382018979811,0.8547575457424857,0.9169155809909261
2795,0.6704245622451213,0.7323400742572257,0.7935970582633401,0.8548757573776062,0.9169916981025391
2796,0.6706644279203431,0.7325391680880513,0.7937558936141161,0.854993956860128,0.9170677384200061
2797,0.6709042935955649,0.7327382394018053,0.7939147008478111,0.8551121459327169,0.9171437758926015
2798,0.6711441592707867,0.7329373032337789,0.7940734989709312,0.8552303349935173,0.9172198086232234
2799,0.6713840249460086,0.733136366590819,0.7942322748810696,0.8553485216506821,0.9172957074014892
2800,0.6716238906212304,0.7333354281706368,0.7943910122450972,0.8554666467291864,0.9173714940076556
2801,0.6718637562964522,0.7335344867998993,0.7945497382330012,0.8555847571201718,0.9174472714099247
2802,0.6721036219716741,0.7337335437483704,0.7947084403082965,0.8557028250551818,0.91752304288792
2803,0.6723434876468959,0.7339325748349816,0.7948671287960392,0.8558208791422854,0.9175986995054481
2804,0.6725833533221177,0.7341316003907359,0.7950258085910756,0.8559389319276279,0.9176743433049677
2805,0.6728232189973395,0.7343306258284643,0.7951844833453356,0.856056969829211,0.9177499712307859
2806,0.6730630846725614,0.7345296408203265,0.7953431370742957,0.8561749980195819,0.91782558050698
2807,0.6733029503477832,0.7347286552090389,0.795501742756922,0.8562930103675482,0.9179011740965046
2808,0.673542816023005,0.7349276589720193,0.795660347119832,0.8564109838960592,0.9179767486999622
2809,0.6737826816982269,0.7351266603756748,0.7958189493117349,0.8565289547573667,0.9180523053652443
2810,0.6740225473734487,0.7353256553262836,0.7959775385612944,0.8566468674333382,0.9181278034501915
2811,0.6742624130486705,0.735524647879972,0.7961361240595264,0.8567647601862195,0.9182032275586816
2812,0.6745022787238923,0.7357236403736024,0.7962946990891518,0.8568826435855226,0.918278613673192
2813,0.6747421443991142,0.7359226278363702,0.7964532492128048,0.8570005257625621,0.9183539988143375
2814,0.674982010074336,0.7361216059797995,0.7966117445217744,0.8571183959432006,0.9184293605827353
2815,0.6752218757495578,0.7363205708184458,0.796770239155422,0.8572362211697074,0.9185047164093441
2816,0.6754617414247797,0.7365195276557384,0.7969287251604322,0.8573540434904682,0.9185800711445332
2817,0.6757016071000015,0.7367184775418288,0.7970871896371281,0.8574718655530725,0.9186554009828586
2818,0.6759414727752233,0.7369174233809472,0.797245638069716,0.8575896842431655,0.9187307304581004
2819,0.6761813384504451,0.7371163675106228,0.7974040770895314,0.8577074980069628,0.9188060506699787
2820,0.676421204125667,0.7373153086854974,0.7975625144837846,0.8578252244234199,0.9188813622963665
2821,0.6766610698008888,0.7375142489496043,0.7977209466007369,0.857942918977695,0.918956665493236
2822,0.6769009354761106,0.7377131887983541,0.7978793749158475,0.8580606037584578,0.9190319278030419
2823,0.6771408011513325,0.7379121201588964,0.79803779163455,0.8581782570691965,0.919107120747244
2824,0.6773806668265543,0.738111050368642,0.7981962073475515,0.8582958687057677,0.9191822870207766
2825,0.6776205325017761,0.7383099799317057,0.798354622251353,0.8584134606984911,0.9192573763331868
2826,0.677860398176998,0.7385089068622918,0.7985130238476876,0.8585309866098966,0.9193324228703532
2827,0.6781002638522198,0.7387078297229607,0.7986714229669064,0.8586484290314574,0.919407466796329
2828,0.6783401295274416,0.7389067473766,0.7988298131275298,0.8587658645868792,0.9194825027499409
2829,0.6785799952026634,0.739105656307608,0.7989882003192774,0.8588832737994921,0.9195574737800543
2830,0.6788198608778853,0.7393045524413167,0.7991465653049133,0.8590006542748019,0.9196324016255396
2831,0.6790597265531071,0.7395034409071239,0.7993049237474611,0.8591180314716644,0.9197073255501317
2832,0.6792995922283289,0.7397023232366919,0.7994632739615735,0.8592353937490823,0.9197822251115535
2833,0.6795394579035507,0.7399012021391332,0.7996216231647826,0.8593527538303065,0.919857091020133
2834,0.6797793235787726,0.7401000780388983,0.7997799502267909,0.8594700684335158,0.9199319275610055
2835,0.6800191892539944,0.7402989484396412,0.7999382714611319,0.8595873792488332,0.92000675069039
2836,0.6802590549292162,0.7404978108697171,0.8000965822946233,0.8597046838540824,0.9200815194488919
2837,0.6804989206044381,0.7406966644627481,0.8002548824567729,0.8598219841878246,0.9201562865381462
2838,0.6807387862796599,0.7408955126818593,0.8004131749557353,0.8599392287313505,0.9202310487229804
2839,0.6809786519548817,0.7410943504702315,0.8005714596242753,0.8600564565840657,0.9203057881704204
2840,0.6812185176301035,0.7412931852566804,0.8007297401509879,0.860173683491856,0.9203804911440561
2841,0.6814583833053254,0.7414920166932755,0.80088800433478,0.8602909049420254,0.9204551102028454
2842,0.6816982489805472,0.7416908474959385,0.8010462559079153,0.8604081210385605,0.9205297111022989
2843,0.681938114655769,0.7418896751295383,0.8012045003352247,0.8605253096654664,0.9206043040274721
2844,0.6821779803309909,0.7420885020587091,0.8013627000565154,0.8606424726820064,0.9206788630163574
2845,0.6824178460062127,0.7422873205644457,0.8015208871366029,0.8607595864335349,0.9207534194201272
2846,0.6826577116814345,0.7424861389926443,0.8016790724598896,0.8608766882068407,0.920827975109402
2847,0.6828975773566563,0.742684957043206,0.8018372315608954,0.8609937888849583,0.9209024669374146
2848,0.6831374430318782,0.74288377216208,0.8019953844556077,0.8611108829644932,0.9209769441765239
2849,0.6833773087071,0.743082585311044,0.8021535007222401,0.8612279705321012,0.9210514180121584
2850,0.6836171743823218,0.7432813931084974,0.8023115292391901,0.8613450556927144,0.9211258760975463
2851,0.6838570400575437,0.7434801985892172,0.8024695536727451,0.8614621301496064,0.9212003317090298
2852,0.6840969057327655,0.7436789951682736,0.8026275685373742,0.8615791930840448,0.9212747588347654
2853,0.6843367714079873,0.743877789684172,0.8027855700129484,0.8616962297214997,0.9213491724728413
2854,0.6845766370832091,0.7440765636192977,0.8029435694944769,0.8618132116888018,0.9214235761198928
2855,0.684816502758431,0.7442753350052879,0.8031015662864565,0.8619301546852706,0.9214979604167988
2856,0.6850563684336528,0.7444740979739549,0.8032595614727911,0.8620470952172996,0.9215723375823099
2857,0.6852962341088746,0.744672859041252,0.8034175491996197,0.8621639959081167,0.9216467122802383
